Timestamp,y,y1,y2,y3
2026-07-31 06:11:28,50.25,78.28,54.75,77.26
2026-07-31 06:12:28,57.18,29.65,30.57,18.47
2026-07-31 06:13:28,77.28,79.61,77.25,46.77
2026-07-31 06:14:28,39.34,63.62,76.96,12.23
2026-07-31 06:15:28,17.28,26.88,78.55,45.55
2026-07-31 06:16:28,95.24,0.73,9.72,15.89
2026-07-31 06:17:28,16.99,18.58,7.16,43.85
2026-07-31 06:18:28,42.67,18.9,71.95,83.22
2026-07-31 06:19:28,18.69,29.52,98.94,64.2
2026-07-31 06:20:28,84.67,8.53,16.41,15.6
2026-07-31 06:21:28,90.49,26.11,21.47,61.7
2026-07-31 06:22:28,60.6,48.24,44.8,2.61
2026-07-31 06:23:28,82.06,69.02,59.69,24.5
2026-07-31 06:24:28,4.97,42.25,5.76,49.53
2026-07-31 06:25:28,63.88,68.71,67.72,32.43
2026-07-31 06:26:28,73.52,92.07,26.58,67.93
2026-07-31 06:27:28,66.51,47.46,79.9,11.34
2026-07-31 06:28:28,32.37,96.69,70.45,22.4
2026-07-31 06:29:28,81.42,99.98,78.45,88.57
2026-07-31 06:30:28,80.09,10.45,23.85,82.86
2026-07-31 06:31:28,43.73,52.87,49.7,61.48
2026-07-31 06:32:28,65.84,27.77,68.98,10.49
2026-07-31 06:33:28,8.66,99.08,67.71,71.76
2026-07-31 06:34:28,25.54,95.18,29.44,8.32
2026-07-31 06:35:28,74.43,28.42,63.63,24.23
2026-07-31 06:36:28,82.24,41.74,50.53,99.99
2026-07-31 06:37:28,77.36,20.42,8.79,42.96
2026-07-31 06:38:28,90.33,40.75,46.69,5.87
2026-07-31 06:39:28,37.01,51.52,63.4,3.85
2026-07-31 06:40:28,42.22,8.07,58.41,43.72
2026-07-31 06:41:28,71.36,88.67,6.23,96.49
2026-07-31 06:42:28,31.53,96.09,86.92,84.12
2026-07-31 06:43:28,16.03,19.66,89.65,22.98
2026-07-31 06:44:28,14.2,49.95,32.59,39.46
2026-07-31 06:45:28,5.89,3.92,26.48,26.83
2026-07-31 06:46:28,15.91,3.94,23.39,2.67
2026-07-31 06:47:28,62.96,31.35,42.6,1.26
